timestamp,brent,wti,alpha,beta,r_squared,fair_spread,signal,spread,position,brent_pos,wti_pos,,,,,
11/03/2016,40.39,38.5,1.087087784,-1.125281084,0.973403662,2.227598603,1.811484037,1.89,1,2906.131938,-3110.419907,,117378.669,-119751.1664,"-2,372 ","1,192,901 "
14/03/2016,39.53,37.18,1.086339042,-1.09874926,0.97314231,2.111336304,1.821315333,2.35,1,2906.131938,-3110.419907,,114879.3955,-115645.4121,-766 ,"1,192,135 "
15/03/2016,38.74,36.34,1.086118337,-1.087796274,0.972788592,2.041744076,1.828542557,2.4,1,2906.131938,-3110.419907,,112583.5513,-113032.6594,-449 ,"1,191,686 "
16/03/2016,40.33,38.46,1.085831355,-1.081289588,0.972514598,2.219784325,1.841370246,1.87,1,2906.131938,-3110.419907,,117204.3011,-119626.7496,"-2,422 ","1,189,263 "
17/03/2016,41.54,40.2,1.08497519,-1.059075509,0.972003272,2.356927133,1.858273865,1.34,-1,-2407.318247,2487.562189,,-100000,100000,0 ,"1,189,263 "
18/03/2016,41.2,39.44,1.083952897,-1.029043296,0.971643908,2.282058965,1.87216855,1.76,-1,-2407.318247,2487.562189,,-99181.5118,98109.45274,"-1,072 ","1,188,191 "
21/03/2016,41.54,41.52,1.08154894,-0.96027214,0.970239964,2.425639848,1.890315265,0.02,-1,-2407.318247,2487.562189,,-100000,103283.5821,"3,284 ","1,191,475 "
22/03/2016,41.79,41.45,1.080087439,-0.921007925,0.96906044,2.398616416,1.906980979,0.34,-1,-2407.318247,2487.562189,,-100601.8296,103109.4527,"2,508 ","1,193,983 "
23/03/2016,40.47,39.79,1.078914409,-0.891670597,0.96805649,2.248333724,1.918172939,0.68,-1,-2407.318247,2487.562189,,-97424.16948,98980.0995,"1,556 ","1,195,539 "
24/03/2016,40.44,39.46,1.077195576,-0.841051777,0.966853752,2.205085653,1.927579967,0.98,-1,-2407.318247,2487.562189,,-97351.94993,98159.20398,807 ,"1,196,346 "
28/03/2016,40.27,39.39,1.074922008,-0.772163845,0.96567432,2.179014054,1.935823753,0.88,-1,-2407.318247,2487.562189,,-96942.70583,97985.07463,"1,042 ","1,197,388 "
29/03/2016,39.14,38.28,1.072576799,-0.700255647,0.964128064,2.077984234,1.940484778,0.86,-1,-2407.318247,2487.562189,,-94222.43621,95223.8806,"1,001 ","1,198,390 "
30/03/2016,39.26,38.32,1.07191627,-0.686040627,0.962458849,2.069790832,1.944724342,0.94,-1,-2407.318247,2487.562189,,-94511.3144,95323.38308,812 ,"1,199,202 "
31/03/2016,39.6,38.34,1.07153763,-0.67915484,0.961369534,2.06359788,1.948621855,1.26,-1,-2407.318247,2487.562189,,-95329.8026,95373.13433,43 ,"1,199,245 "
01/04/2016,38.67,36.79,1.071753738,-0.687154458,0.960479607,1.952665548,1.948754436,1.88,-1,-2407.318247,2487.562189,,-93090.99663,91517.41294,"-1,574 ","1,197,671 "
04/04/2016,37.69,35.7,1.072110435,-0.698201096,0.959567573,1.87614144,1.946373671,1.99,1,2653.223667,-2801.120448,,100000,-100000,-0 ,"1,197,671 "
05/04/2016,37.87,35.89,1.072941357,-0.725618455,0.95869429,1.892246845,1.944599012,1.98,1,2653.223667,-2801.120448,,100477.5803,-100532.2129,-55 ,"1,197,617 "
06/04/2016,39.84,37.75,1.07147183,-0.674725285,0.957395418,2.023336308,1.947180574,2.09,1,2653.223667,-2801.120448,,105704.4309,-105742.2969,-38 ,"1,197,579 "
07/04/2016,39.43,37.26,1.071171953,-0.663096723,0.956362036,1.988770235,1.948544176,2.17,1,2653.223667,-2801.120448,,104616.6092,-104369.7479,247 ,"1,197,826 "
08/04/2016,41.94,39.72,1.071855299,-0.686059365,0.955364926,2.168033107,1.955740564,2.22,1,2653.223667,-2801.120448,,111276.2006,-111260.5042,16 ,"1,197,841 "
11/04/2016,42.83,40.36,1.07190897,-0.686637717,0.954563295,2.215608324,1.964260852,2.47,1,2653.223667,-2801.120448,,113637.5696,-113053.2213,584 ,"1,198,426 "
12/04/2016,44.69,42.17,1.071868563,-0.684727201,0.953920514,2.34597012,1.976775958,2.52,1,2653.223667,-2801.120448,,118572.5657,-118123.2493,449 ,"1,198,875 "
13/04/2016,44.18,41.76,1.06978142,-0.614353201,0.953418603,2.299718894,1.987364291,2.42,1,2653.223667,-2801.120448,,117219.4216,-116974.7899,245 ,"1,199,120 "
14/04/2016,43.84,41.5,1.067196572,-0.52807122,0.95309374,2.260586537,1.996322429,2.34,1,2653.223667,-2801.120448,,116317.3256,-116246.4986,71 ,"1,199,191 "
15/04/2016,43.1,40.36,1.065174634,-0.45946208,0.952823344,2.170986161,2.002049129,2.74,1,2653.223667,-2801.120448,,114353.94,-113053.2213,"1,301 ","1,200,491 "
18/04/2016,42.91,39.78,1.064397129,-0.427430761,0.95139022,2.134287034,2.006384813,3.13,1,2653.223667,-2801.120448,,113849.8275,-111428.5714,"2,421 ","1,202,913 "
19/04/2016,44.03,41.08,1.064879329,-0.440675448,0.950161656,2.224567394,2.013538363,2.95,1,2653.223667,-2801.120448,,116821.438,-115070.028,"1,751 ","1,204,664 "
20/04/2016,45.8,44.18,1.061279388,-0.318797695,0.948983434,2.38852565,2.025833067,1.62,-1,-2183.406114,2263.467632,,-100000,100000,0 ,"1,204,664 "
21/04/2016,44.53,43.18,1.058416138,-0.22334195,0.947602906,2.299066886,2.03479158,1.35,-1,-2183.406114,2263.467632,,-97227.07424,97736.53237,509 ,"1,205,173 "
22/04/2016,45.11,43.73,1.055554676,-0.127199336,0.945616285,2.302206658,2.043559313,1.38,-1,-2183.406114,2263.467632,,-98493.44978,98981.43957,488 ,"1,205,661 "
25/04/2016,44.48,42.64,1.055309851,-0.120052541,0.944391682,2.238359485,2.049946223,1.84,-1,-2183.406114,2263.467632,,-97117.90393,96514.25985,-604 ,"1,205,058 "
26/04/2016,45.74,44.04,1.052150193,-0.013130864,0.943631414,2.283563625,2.057605831,1.7,-1,-2183.406114,2263.467632,,-99868.99563,99683.11453,-186 ,"1,204,872 "
27/04/2016,47.18,45.33,1.047937529,0.129628569,0.943719212,2.302636767,2.065639653,1.85,-1,-2183.406114,2263.467632,,-103013.1004,102602.9878,-410 ,"1,204,462 "
28/04/2016,48.14,46.03,1.044076726,0.25977736,0.94443852,2.288629037,2.072950799,2.11,1,2077.274616,-2172.496198,,100000,-100000,-0 ,"1,204,462 "
29/04/2016,48.13,45.92,1.040864048,0.368103968,0.945029456,2.244581035,2.078578034,2.21,1,2077.274616,-2172.496198,,99979.22725,-99761.02542,218 ,"1,204,680 "
02/05/2016,45.83,44.78,1.035542314,0.546867289,0.944824667,2.138452093,2.080541123,1.05,-1,-2181.976871,2233.139795,,-100000,100000,0 ,"1,204,680 "
03/05/2016,44.97,43.65,1.032971918,0.632107892,0.944861053,2.071332101,2.080239187,1.32,-1,-2181.976871,2233.139795,,-98123.49989,97476.55203,-647 ,"1,204,033 "
04/05/2016,44.62,43.78,1.028382041,0.782420381,0.944861622,2.02498615,2.078427608,0.84,-1,-2181.976871,2233.139795,,-97359.80799,97766.86021,407 ,"1,204,440 "
05/05/2016,45.01,44.32,1.023057076,0.959155356,0.944645507,1.981044968,2.075234728,0.69,-1,-2181.976871,2233.139795,,-98210.77897,98972.75569,762 ,"1,205,202 "
06/05/2016,45.37,44.66,1.017999478,1.125606296,0.944867782,1.929462999,2.070455317,0.71,-1,-2181.976871,2233.139795,,-98996.29064,99732.02322,736 ,"1,205,938 "
09/05/2016,43.63,43.44,1.011738043,1.328290126,0.944636574,1.838190706,2.062840068,0.19,-1,-2181.976871,2233.139795,,-95199.65088,97007.59268,"1,808 ","1,207,746 "
10/05/2016,45.52,44.66,1.006593847,1.493655623,0.945759167,1.788136826,2.053833386,0.86,-1,-2181.976871,2233.139795,,-99323.58717,99732.02322,408 ,"1,208,154 "
11/05/2016,47.6,46.23,1.003499637,1.595589625,0.946803944,1.757377859,2.044113514,1.37,-1,-2181.976871,2233.139795,,-103862.0991,103238.0527,-624 ,"1,207,530 "
12/05/2016,48.08,46.7,1.000075513,1.70730407,0.948199604,1.710830521,2.033186183,1.38,-1,-2181.976871,2233.139795,,-104909.448,104287.6284,-622 ,"1,206,908 "
13/05/2016,47.83,46.21,0.996781135,1.815060437,0.949414315,1.666316707,2.021157654,1.62,-1,-2181.976871,2233.139795,,-104363.9537,103193.3899,"-1,171 ","1,205,738 "
16/05/2016,48.97,47.72,0.992530699,1.956241387,0.950815666,1.59980636,2.007342834,1.25,-1,-2181.976871,2233.139795,,-106851.4074,106565.431,-286 ,"1,205,452 "
17/05/2016,49.28,48.31,0.98806928,2.104654806,0.952247995,1.528281734,1.991635886,0.97,-1,-2181.976871,2233.139795,,-107527.8202,107882.9835,355 ,"1,205,807 "
18/05/2016,48.93,48.19,0.98326153,2.2629799,0.953745572,1.456353021,1.9740856,0.74,-1,-2181.976871,2233.139795,,-106764.1283,107615.0067,851 ,"1,206,658 "
19/05/2016,48.81,48.16,0.978810026,2.409471586,0.955051361,1.388962434,1.954901204,0.65,-1,-2181.976871,2233.139795,,-106502.2911,107548.0125,"1,046 ","1,207,704 "
20/05/2016,48.72,48.41,0.973979686,2.57075549,0.955940536,1.311112075,1.933793331,0.31,-1,-2181.976871,2233.139795,,-106305.9132,108106.2975,"1,800 ","1,209,504 "
23/05/2016,48.35,48.08,0.970093738,2.697888344,0.95690397,1.259995274,1.91170156,0.27,-1,-2181.976871,2233.139795,,-105498.5817,107369.3613,"1,871 ","1,211,375 "
24/05/2016,48.61,48.62,0.965015456,2.865667742,0.957801668,1.164719205,1.8872103,-0.01,-1,-2181.976871,2233.139795,,-106065.8957,108575.2568,"2,509 ","1,213,884 "
25/05/2016,49.74,49.56,0.960993679,2.994701721,0.959370709,1.061548471,1.860139383,0.18,-1,-2181.976871,2233.139795,,-108531.5296,110674.4082,"2,143 ","1,216,027 "
26/05/2016,49.59,49.48,0.958074464,3.082954093,0.960936766,1.008478579,1.832216041,0.11,-1,-2181.976871,2233.139795,,-108204.233,110495.757,"2,292 ","1,218,318 "
27/05/2016,49.32,49.33,0.955201676,3.171787699,0.962108322,0.961886375,1.803680606,-0.01,-1,-2181.976871,2233.139795,,-107615.0993,110160.7861,"2,546 ","1,220,864 "
30/05/2016,49.76,49.61,0.953150655,3.230209967,0.963520182,0.906013984,1.774248877,0.15,-1,-2181.976871,2233.139795,,-108575.1691,110786.0652,"2,211 ","1,223,075 "
31/05/2016,49.69,49.1,0.952594896,3.236145127,0.964964842,0.90855454,1.745865422,0.59,-1,-2181.976871,2233.139795,,-108422.4307,109647.1639,"1,225 ","1,224,300 "
01/06/2016,49.72,49.01,0.952464724,3.233023137,0.96597051,0.903319257,1.718240926,0.71,-1,-2181.976871,2233.139795,,-108487.89,109446.1813,958 ,"1,225,258 "
02/06/2016,50.04,49.17,0.952438658,3.232938994,0.966838941,0.894347808,1.691228006,0.87,-1,-2181.976871,2233.139795,,-109186.1226,109803.4837,617 ,"1,225,875 "
03/06/2016,49.64,48.62,0.952607142,3.230335011,0.967621328,0.926094237,1.666141626,1.02,-1,-2181.976871,2233.139795,,-108313.3319,108575.2568,262 ,"1,226,137 "
06/06/2016,50.55,49.69,0.952635787,3.2280891,0.968432959,0.874561376,1.640188148,0.86,-1,-2181.976871,2233.139795,,-110298.9308,110964.7164,666 ,"1,226,803 "
07/06/2016,51.44,50.36,0.95354098,3.19095832,0.96935692,0.851282071,1.614322349,1.08,-1,-2181.976871,2233.139795,,-112240.8902,112460.9201,220 ,"1,227,023 "
08/06/2016,52.51,51.23,0.9550766,3.131137345,0.970336868,0.829711539,1.588597379,1.28,-1,-2181.976871,2233.139795,,-114575.6055,114403.7517,-172 ,"1,226,851 "
09/06/2016,51.95,50.56,0.955763015,3.117303676,0.971251936,0.880681716,1.565387007,1.39,-1,-2181.976871,2233.139795,,-113353.6985,112907.548,-446 ,"1,226,405 "
10/06/2016,50.54,49.07,0.95605566,3.123266788,0.972199276,0.966918038,1.545765056,1.47,-1,-2181.976871,2233.139795,,-110277.1111,109580.1697,-697 ,"1,225,708 "
13/06/2016,50.35,48.88,0.956598075,3.119848639,0.973164141,0.998362541,1.527817416,1.47,-1,-2181.976871,2233.139795,,-109862.5355,109155.8732,-707 ,"1,225,002 "
14/06/2016,49.83,48.49,0.956940271,3.123243804,0.974107126,1.035277521,1.511668554,1.34,-1,-2181.976871,2233.139795,,-108727.9075,108284.9486,-443 ,"1,224,559 "
15/06/2016,48.97,48.01,0.956167965,3.16688855,0.974950305,1.062512533,1.496942114,0.96,-1,-2181.976871,2233.139795,,-106851.4074,107213.0415,362 ,"1,224,920 "
16/06/2016,47.19,46.21,0.955670822,3.198141485,0.975587349,1.149690171,1.485556796,0.98,-1,-2181.976871,2233.139795,,-102967.4885,103193.3899,226 ,"1,225,146 "
17/06/2016,49.17,47.98,0.955136877,3.234286784,0.976380929,1.081754132,1.472317354,1.19,-1,-2181.976871,2233.139795,,-107287.8027,107146.0473,-142 ,"1,225,004 "
20/06/2016,50.65,49.37,0.95510786,3.248699632,0.977064757,1.03237468,1.457892993,1.28,-1,-2181.976871,2233.139795,,-110517.1285,110250.1117,-267 ,"1,224,737 "
21/06/2016,50.62,49.85,0.954226932,3.290779203,0.977627756,1.008991765,1.443174909,0.77,-1,-2181.976871,2233.139795,,-110451.6692,111322.0188,870 ,"1,225,608 "
22/06/2016,49.88,49.13,0.953114953,3.342094928,0.978104285,1.038632566,1.429911217,0.75,-1,-2181.976871,2233.139795,,-108837.0063,109714.1581,877 ,"1,226,485 "
23/06/2016,50.91,50.11,0.951481639,3.417449651,0.978685877,0.986194605,1.415363121,0.8,-1,-2181.976871,2233.139795,,-111084.4425,111902.6351,818 ,"1,227,303 "
24/06/2016,48.41,47.64,0.949726911,3.495233547,0.978971104,1.100223573,1.40503067,0.77,-1,-2181.976871,2233.139795,,-105629.5003,106386.7798,757 ,"1,228,060 "
27/06/2016,47.16,46.33,0.947882383,3.577736898,0.979229775,1.163127697,1.39709942,0.83,-1,-2181.976871,2233.139795,,-102902.0292,103461.3667,559 ,"1,228,620 "
28/06/2016,48.58,47.85,0.945026093,3.703721331,0.979627242,1.073219871,1.386480412,0.73,-1,-2181.976871,2233.139795,,-106000.4364,106855.7392,855 ,"1,229,475 "
29/06/2016,50.61,49.88,0.942225597,3.827366321,0.979976531,0.945579106,1.372024623,0.73,-1,-2181.976871,2233.139795,,-110429.8494,111389.013,959 ,"1,230,434 "
30/06/2016,49.68,48.33,0.939188607,3.970705816,0.980634594,1.031691215,1.360866144,1.35,-1,-2181.976871,2233.139795,,-108400.611,107927.6463,-473 ,"1,229,961 "
01/07/2016,50.35,48.99,0.93644021,4.103356821,0.98137423,0.989562688,1.348692253,1.36,1,1986.097319,-2041.232905,,100000,-100000,-0 ,"1,229,961 "
04/07/2016,50.1,48.76,0.932073571,4.305645534,0.982370985,0.993552869,1.337048333,1.34,1,1986.097319,-2041.232905,,99503.47567,-99530.51643,-27 ,"1,229,934 "
05/07/2016,47.96,46.6,0.927077707,4.533404095,0.983304274,1.135225223,1.330431178,1.36,1,1986.097319,-2041.232905,,95253.22741,-95121.45336,132 ,"1,230,066 "
06/07/2016,48.8,47.43,0.922994659,4.720485547,0.983754996,1.068122238,1.321830881,1.37,1,1986.097319,-2041.232905,,96921.54916,-96815.67667,106 ,"1,230,172 "
07/07/2016,46.4,45.14,0.916593994,5.007795536,0.984976242,1.242848411,1.31924129,1.26,-1,-2155.172414,2215.330084,,-100000,100000,0 ,"1,230,172 "
08/07/2016,46.76,45.41,0.911061664,5.259707412,0.986161942,1.221017582,1.316020839,1.35,1,2138.579983,-2202.158115,,100000,-100000,0 ,"1,230,172 "
11/07/2016,46.25,44.76,0.907414251,5.431756714,0.987104339,1.287618574,1.315089617,1.49,1,2138.579983,-2202.158115,,98909.32421,-98568.59723,341 ,"1,230,513 "
12/07/2016,48.47,46.8,0.903173718,5.632284312,0.988036431,1.100814337,1.308064195,1.67,1,2138.579983,-2202.158115,,103656.9718,-103060.9998,596 ,"1,231,108 "
13/07/2016,46.26,44.75,0.899277827,5.814116278,0.988854095,1.306799048,1.308022715,1.51,1,2138.579983,-2202.158115,,98930.71001,-98546.57564,384 ,"1,231,493 "
14/07/2016,47.37,45.68,0.896669797,5.941123012,0.989308955,1.22099932,1.305169488,1.69,1,2138.579983,-2202.158115,,101304.5338,-100594.5827,710 ,"1,232,203 "
15/07/2016,47.61,45.95,0.89418668,6.063767616,0.989879429,1.201645549,1.301775259,1.66,1,2138.579983,-2202.158115,,101817.793,-101189.1654,629 ,"1,232,831 "
18/07/2016,46.96,45.24,0.892380271,6.154433852,0.990144913,1.285717305,1.301248768,1.72,1,2138.579983,-2202.158115,,100427.716,-99625.63312,802 ,"1,233,633 "
19/07/2016,46.66,44.65,0.892474268,6.157101535,0.989874221,1.356077579,1.303046435,2.01,1,2138.579983,-2202.158115,,99786.142,-98326.35983,"1,460 ","1,235,093 "
20/07/2016,47.17,45.75,0.892362252,6.164192259,0.98961301,1.239765282,1.300971642,1.42,1,2138.579983,-2202.158115,,100876.8178,-100748.7338,128 ,"1,235,221 "
21/07/2016,46.2,44.75,0.892552162,6.15646647,0.989437745,1.348175726,1.302519318,1.45,1,2138.579983,-2202.158115,,98802.39521,-98546.57564,256 ,"1,235,477 "
22/07/2016,45.69,44.19,0.892571542,6.156480926,0.98921613,1.409217369,1.306017616,1.5,1,2138.579983,-2202.158115,,97711.71942,-97313.3671,398 ,"1,235,875 "
25/07/2016,44.72,43.13,0.893366193,6.120656633,0.988980448,1.521540541,1.313083943,1.59,1,2138.579983,-2202.158115,,95637.29683,-94979.0795,658 ,"1,236,534 "
26/07/2016,44.87,42.92,0.894050306,6.093064899,0.988596691,1.545704043,1.320710834,1.95,1,2138.579983,-2202.158115,,95958.08383,-94516.62629,"1,441 ","1,237,975 "
27/07/2016,43.47,41.92,0.891605153,6.202480687,0.988161376,1.658568697,1.331788145,1.55,1,2138.579983,-2202.158115,,92964.07186,-92314.46818,650 ,"1,238,625 "
28/07/2016,42.7,41.14,0.892254066,6.171925236,0.987552053,1.739257514,1.3451478,1.56,1,2138.579983,-2202.158115,,91317.36527,-90596.78485,721 ,"1,239,345 "
29/07/2016,42.46,41.6,0.894594247,6.060734914,0.986659476,1.675855587,1.355990681,0.86,-1,-2355.157796,2403.846154,,-100000,100000,0 ,"1,239,345 "
01/08/2016,42.14,40.06,0.897817238,5.916593947,0.986454195,1.823152491,1.371307466,2.08,1,2373.04224,-2496.255617,,100000,-100000,0 ,"1,239,345 "
02/08/2016,41.8,39.51,0.900304063,5.806643191,0.986093367,1.86765671,1.387581216,2.29,1,2373.04224,-2496.255617,,99193.16564,-98627.05941,566 ,"1,239,911 "
03/08/2016,43.1,40.83,0.900890292,5.783957357,0.985276462,1.737307974,1.39904767,2.27,1,2373.04224,-2496.255617,,102278.1206,-101922.1168,356 ,"1,240,267 "
04/08/2016,44.29,41.93,0.904770929,5.613547269,0.984989029,1.620592316,1.406311431,2.36,1,2373.04224,-2496.255617,,105102.0408,-104667.998,434 ,"1,240,701 "
05/08/2016,44.27,41.8,0.907670209,5.488311628,0.984375512,1.628926368,1.413610283,2.47,1,2373.04224,-2496.255617,,105054.58,-104343.4848,711 ,"1,241,412 "
08/08/2016,45.39,43.02,0.910445919,5.369982832,0.983379576,1.517366255,1.417012119,2.37,1,2373.04224,-2496.255617,,107712.3873,-107388.9166,323 ,"1,241,736 "
09/08/2016,44.98,42.77,0.90650229,5.55577864,0.982987681,1.556881565,1.421598004,2.21,1,2373.04224,-2496.255617,,106739.44,-106764.8527,-25 ,"1,241,710 "
10/08/2016,44.05,41.71,0.901032523,5.809196758,0.982417132,1.6812633,1.430111622,2.34,1,2373.04224,-2496.255617,,104532.5107,-104118.8218,414 ,"1,242,124 "
11/08/2016,46.04,43.49,0.899370844,5.893400791,0.981057943,1.517038807,1.432961694,2.55,1,2373.04224,-2496.255617,,109254.8647,-108562.1568,693 ,"1,242,817 "
12/08/2016,46.97,44.49,0.898237077,5.954674399,0.979703287,1.427241972,1.432774162,2.48,1,2373.04224,-2496.255617,,111461.794,-111058.4124,403 ,"1,243,220 "
15/08/2016,48.35,45.74,0.8979228,5.981845111,0.977908675,1.31283398,1.428841696,2.61,1,2373.04224,-2496.255617,,114736.5923,-114178.7319,558 ,"1,243,778 "
16/08/2016,49.23,46.58,0.898185095,5.984827069,0.976035859,1.242288776,1.422725206,2.65,1,2373.04224,-2496.255617,,116824.8695,-116275.5866,549 ,"1,244,327 "
17/08/2016,49.85,46.79,0.900207851,5.911745252,0.973469554,1.242470583,1.416815217,3.06,1,2373.04224,-2496.255617,,118296.1557,-116799.8003,"1,496 ","1,245,824 "
18/08/2016,50.89,48.22,0.902432725,5.828198655,0.971421588,1.123504645,1.407198475,2.67,1,2373.04224,-2496.255617,,120764.1196,-120369.4458,395 ,"1,246,218 "
19/08/2016,50.88,48.52,0.905298066,5.711628682,0.969724533,1.116690844,1.397673633,2.36,1,2373.04224,-2496.255617,,120740.3892,-121118.3225,-378 ,"1,245,841 "
22/08/2016,49.16,47.41,0.908195422,5.583507303,0.969015125,1.231052283,1.392210637,1.75,1,2373.04224,-2496.255617,,116658.7565,-118347.4788,"-1,689 ","1,244,152 "
23/08/2016,49.96,48.1,0.912283839,5.400724674,0.969003297,1.181577353,1.385304627,1.86,1,2373.04224,-2496.255617,,118557.1903,-120069.8952,"-1,513 ","1,242,639 "
24/08/2016,49.05,46.77,0.917466074,5.170370557,0.968429796,1.310258832,1.382844109,2.28,1,2373.04224,-2496.255617,,116397.7219,-116749.8752,-352 ,"1,242,287 "
25/08/2016,49.67,47.33,0.921645821,4.986606454,0.967885303,1.278103138,1.379409978,2.34,1,2373.04224,-2496.255617,,117869.0081,-118147.7783,-279 ,"1,242,008 "
26/08/2016,49.92,47.64,0.924019932,4.887567245,0.96682405,1.267876782,1.375753151,2.28,1,2373.04224,-2496.255617,,118462.2686,-118921.6176,-459 ,"1,241,549 "
29/08/2016,49.26,46.98,0.924974856,4.853474656,0.965748431,1.328793375,1.374213486,2.28,1,2373.04224,-2496.255617,,116896.0607,-117274.0889,-378 ,"1,241,171 "
30/08/2016,48.37,46.35,0.92679797,4.77477426,0.964635306,1.381860162,1.374464197,2.02,1,2373.04224,-2496.255617,,114784.0532,-115701.4478,-917 ,"1,240,253 "
31/08/2016,47.04,44.7,0.928169402,4.717832253,0.962870809,1.50700451,1.378809782,2.34,1,2373.04224,-2496.255617,,111627.907,-111582.6261,45 ,"1,240,299 "
01/09/2016,45.45,43.16,0.927109558,4.771746644,0.96165757,1.625795167,1.386907664,2.29,1,2373.04224,-2496.255617,,107854.7698,-107738.3924,116 ,"1,240,415 "
02/09/2016,46.83,44.44,0.925358389,4.861784653,0.960698511,1.544711479,1.39208156,2.39,1,2373.04224,-2496.255617,,111129.5681,-110933.5996,196 ,"1,240,611 "
05/09/2016,47.63,45.19,0.924919111,4.890793905,0.959338641,1.497888515,1.395550641,2.44,1,2373.04224,-2496.255617,,113028.0019,-112805.7913,222 ,"1,240,833 "
06/09/2016,47.26,44.83,0.920884397,5.094607501,0.960312944,1.54785502,1.400544228,2.43,1,2373.04224,-2496.255617,,112149.9763,-111907.1393,243 ,"1,241,076 "
07/09/2016,47.98,45.5,0.917739026,5.256834605,0.960634289,1.513960273,1.404262787,2.48,1,2373.04224,-2496.255617,,113858.5667,-113579.6306,279 ,"1,241,355 "
08/09/2016,49.99,47.62,0.914880204,5.405284306,0.960359415,1.35187963,1.402545307,2.37,1,2373.04224,-2496.255617,,118628.3816,-118871.6925,-243 ,"1,241,112 "
09/09/2016,48.01,45.88,0.911111684,5.5896704,0.959811328,1.511474477,1.406116755,2.13,1,2373.04224,-2496.255617,,113929.7579,-114528.2077,-598 ,"1,240,513 "
12/09/2016,48.32,46.29,0.906698919,5.803972197,0.959490081,1.485065167,1.408705228,2.03,1,2373.04224,-2496.255617,,114665.401,-115551.6725,-886 ,"1,239,627 "
13/09/2016,47.1,44.9,0.899758749,6.134601084,0.958851661,1.633768907,1.416084366,2.2,1,2373.04224,-2496.255617,,111770.2895,-112081.8772,-312 ,"1,239,315 "
14/09/2016,45.85,43.58,0.89220266,6.492619124,0.958257324,1.794811053,1.428501635,2.27,1,2373.04224,-2496.255617,,108803.9867,-108786.8198,17 ,"1,239,333 "
15/09/2016,46.59,43.91,0.88534366,6.820714043,0.956598388,1.786154158,1.440227949,2.68,1,2373.04224,-2496.255617,,110560.038,-109610.5841,949 ,"1,240,282 "
16/09/2016,45.77,43.03,0.87874861,7.133465862,0.953561005,1.916018547,1.455827642,2.74,1,2373.04224,-2496.255617,,108614.1433,-107413.8792,"1,200 ","1,241,482 "
19/09/2016,45.95,43.3,0.870465447,7.523486243,0.949408171,1.914640089,1.470870674,2.65,1,2373.04224,-2496.255617,,109041.2909,-108087.8682,953 ,"1,242,436 "
20/09/2016,45.88,44.05,0.862406206,7.898246432,0.945384865,1.837239811,1.482882778,1.83,1,2373.04224,-2496.255617,,108875.178,-109960.0599,"-1,085 ","1,241,351 "
21/09/2016,46.83,45.34,0.857686467,8.117292465,0.942109423,1.664796863,1.488847175,1.49,1,2373.04224,-2496.255617,,111129.5681,-113180.2297,"-2,051 ","1,239,300 "
22/09/2016,47.65,46.32,0.851795122,8.390280919,0.937795329,1.525430967,1.490046643,1.33,-1,-2098.635887,2158.894646,,-100000,100000,-0 ,"1,239,300 "
23/09/2016,45.89,44.48,0.850456354,8.450646623,0.935309042,1.798945257,1.500174468,1.41,-1,-2098.635887,2158.894646,,-96306.40084,96027.63385,-279 ,"1,239,021 "
26/09/2016,47.35,45.93,0.850768746,8.434534258,0.933322911,1.580342751,1.502802936,1.42,-1,-2098.635887,2158.894646,,-99370.40923,99158.03109,-212 ,"1,238,809 "
27/09/2016,45.97,44.67,0.852968063,8.326729173,0.932705613,1.758812527,1.511196694,1.3,-1,-2098.635887,2158.894646,,-96474.29171,96437.82383,-36 ,"1,238,773 "
28/09/2016,48.69,47.05,0.85441089,8.260553487,0.931816955,1.410585839,1.507897977,1.64,1,2053.809817,-2125.398512,,100000,-100000,-0 ,"1,238,773 "
29/09/2016,49.24,47.83,0.855308239,8.219290171,0.930792694,1.298683258,1.501038478,1.41,-1,-2030.869212,2090.738031,,-100000,100000,0 ,"1,238,773 "
30/09/2016,49.06,48.24,0.856626554,8.152187369,0.92889664,1.235852317,1.492343849,0.82,-1,-2030.869212,2090.738031,,-99634.44354,100857.2026,"1,223 ","1,239,995 "
03/10/2016,50.89,48.81,0.865362917,7.751949427,0.927172674,1.18031343,1.482113343,2.08,1,1965.022598,-2048.7605,,100000,-100000,-0 ,"1,239,995 "
04/10/2016,50.87,48.69,0.873490513,7.379310289,0.926279642,1.219563353,1.473505146,2.18,1,1965.022598,-2048.7605,,99960.69955,-99754.14874,207 ,"1,240,202 "
05/10/2016,51.86,49.83,0.877590898,7.199422964,0.92654074,1.099777434,1.461251777,2.03,1,1965.022598,-2048.7605,,101906.0719,-102089.7357,-184 ,"1,240,018 "
06/10/2016,52.51,50.44,0.88104241,7.05330934,0.926803449,1.053088504,1.447869374,2.07,1,1965.022598,-2048.7605,,103183.3366,-103339.4796,-156 ,"1,239,862 "
07/10/2016,51.93,49.81,0.883980987,6.92954135,0.92677418,1.150634322,1.438123962,2.12,1,1965.022598,-2048.7605,,102043.6235,-102048.7605,-5 ,"1,239,857 "
10/10/2016,53.14,51.35,0.888440462,6.730891433,0.927614471,1.002309161,1.423834952,1.79,1,1965.022598,-2048.7605,,104421.3008,-105203.8517,-783 ,"1,239,074 "
11/10/2016,52.41,50.79,0.891093282,6.613417756,0.928793449,1.082045562,1.412628742,1.62,1,1965.022598,-2048.7605,,102986.8343,-104056.5458,"-1,070 ","1,238,005 "
